timestamp,adjclose,close,high,volume,open,low
2020-12-04 00:00:00,4.485511779785156,4.485511779785156,8.270814895629883,3485132,6.335200786590576,4.422853946685791
2020-12-05 00:00:00,3.6436989307403564,3.6436989307403564,4.483954906463623,2418562,4.483954906463623,2.77108097076416
2020-12-06 00:00:00,9.19566535949707,9.19566535949707,9.258212089538574,9940259,3.644278049468994,3.528162956237793
2020-12-07 00:00:00,6.317368984222412,6.317368984222412,9.303016662597656,3261255,9.203286170959473,6.1446027755737305
2020-12-08 00:00:00,6.545083045959473,6.545083045959473,7.108138084411621,2627670,6.313553810119629,5.919826030731201
2020-12-09 00:00:00,7.319225788116455,7.319225788116455,7.449792861938477,1723343,6.5481791496276855,5.805923938751221
2020-12-10 00:00:00,7.952661037445068,7.952661037445068,8.262877464294434,1871755,7.317093849182129,7.234000205993652
2020-12-11 00:00:00,8.437811851501465,8.437811851501465,8.566815376281738,2290908,7.949962139129639,6.774038791656494
2020-12-12 00:00:00,8.246153831481934,8.246153831481934,9.545587539672852,2486049,8.438021659851074,8.187995910644531
2020-12-13 00:00:00,9.48902702331543,9.48902702331543,9.649460792541504,2691974,8.244080543518066,8.182417869567871
2020-12-14 00:00:00,12.097522735595703,12.097522735595703,12.099045753479004,3517876,9.49267578125,9.304080963134766
2020-12-15 00:00:00,12.390253067016602,12.390253067016602,12.451987266540527,3324609,12.094705581665039,10.82234001159668
2020-12-16 00:00:00,11.618736267089844,11.618736267089844,12.994050979614258,3807816,12.383490562438965,10.699117660522461
2020-12-17 00:00:00,10.038552284240723,10.038552284240723,11.827367782592773,2397824,11.624810218811035,9.952496528625488
2020-12-18 00:00:00,9.244024276733398,9.244024276733398,10.030360221862793,4995537,10.027667045593262,7.275145053863525
2020-12-19 00:00:00,6.847757816314697,6.847757816314697,9.366870880126953,2500694,9.249471664428711,6.610057830810547
2020-12-20 00:00:00,6.21095609664917,6.21095609664917,7.564458847045898,2118200,6.847011089324951,6.031288146972656
2020-12-21 00:00:00,6.531030178070068,6.531030178070068,6.976494789123535,1224482,6.209540843963623,6.171751976013184
2020-12-22 00:00:00,7.00827693939209,7.00827693939209,7.013862133026123,1718815,6.530404090881348,6.315558910369873
2020-12-23 00:00:00,6.844200134277344,6.844200134277344,7.702376842498779,1384644,7.018102169036865,6.73863410949707
2020-12-24 00:00:00,6.390017032623291,6.390017032623291,6.8394269943237305,1182713,6.836891174316406,6.13936710357666
2020-12-25 00:00:00,6.207295894622803,6.207295894622803,6.568901062011719,1079015,6.391392230987549,6.126622200012207
2020-12-26 00:00:00,5.409347057342529,5.409347057342529,6.230810165405273,1632953,6.20651388168335,5.0358967781066895
2020-12-27 00:00:00,5.574679851531982,5.574679851531982,6.042591094970703,1502737,5.405269145965576,5.405269145965576
2020-12-28 00:00:00,5.416215896606445,5.416215896606445,5.826474189758301,1150859,5.573694229125977,5.1461968421936035
2020-12-29 00:00:00,5.647809028625488,5.647809028625488,5.717473983764648,1536343,5.413613796234131,5.130043029785156
2020-12-30 00:00:00,6.566780090332031,6.566780090332031,7.0171709060668945,2254806,5.647698879241943,5.647698879241943
2020-12-31 00:00:00,7.197359085083008,7.197359085083008,7.696056842803955,2454618,6.571360111236572,6.5539960861206055
2021-01-01 00:00:00,6.419898986816406,6.419898986816406,7.296630859375,1051757,7.1941728591918945,6.293832778930664
2021-01-02 00:00:00,6.82551908493042,6.82551908493042,7.186906814575195,1666197,6.420042991638184,5.935488224029541
2021-01-03 00:00:00,6.396152973175049,6.396152973175049,7.153124809265137,800790,6.8262810707092285,6.279967784881592
2021-01-04 00:00:00,5.9338507652282715,5.9338507652282715,6.573265075683594,830698,6.411825180053711,5.489199161529541
2021-01-05 00:00:00,6.265452861785889,6.265452861785889,6.392214775085449,980906,5.936118125915527,5.658997058868408
2021-01-06 00:00:00,6.7282819747924805,6.7282819747924805,6.7374677658081055,1116145,6.2660651206970215,6.147649765014648
2021-01-07 00:00:00,7.9368181228637695,7.9368181228637695,7.957423210144043,1757601,6.71791410446167,6.4313459396362305
2021-01-08 00:00:00,8.353307723999023,8.353307723999023,8.816727638244629,2204419,7.946741104125977,7.16703987121582
2021-01-09 00:00:00,8.530460357666016,8.530460357666016,8.677458763122559,1537193,8.34857177734375,7.942235946655273
2021-01-10 00:00:00,8.424799919128418,8.424799919128418,9.21487808227539,2704519,8.529064178466797,7.887135028839111
2021-01-11 00:00:00,7.737538814544678,7.737538814544678,8.43008804321289,1196075,8.418917655944824,6.575954914093018
2021-01-12 00:00:00,7.368836879730225,7.368836879730225,8.02532958984375,10128478,7.744674205780029,6.8904547691345215
2021-01-13 00:00:00,8.739167213439941,8.739167213439941,8.945629119873047,10068483,7.372422218322754,6.800360202789307
2021-01-14 00:00:00,10.881386756896973,10.881386756896973,10.946599960327148,11564167,8.742304801940918,8.676739692687988
2021-01-15 00:00:00,9.63400936126709,9.63400936126709,11.269696235656738,10831480,10.884976387023926,9.434382438659668
2021-01-16 00:00:00,10.469893455505371,10.469893455505371,10.514899253845215,8037687,9.6441011428833,9.6441011428833
2021-01-17 00:00:00,12.60977554321289,12.60977554321289,12.74281120300293,15475640,10.458658218383789,10.19836711883545
2021-01-18 00:00:00,14.773503303527832,14.773503303527832,14.913496017456055,11074007,12.614395141601562,12.585723876953125
2021-01-19 00:00:00,14.760587692260742,14.760587692260742,15.935490608215332,20003462,14.765604019165039,14.162763595581055
2021-01-20 00:00:00,16.399147033691406,16.399147033691406,16.896087646484375,48367972,14.73709487915039,14.34298324584961
2021-01-21 00:00:00,11.781126976013184,11.781126976013184,16.535648345947266,36495107,16.375268936157227,11.180412292480469
2021-01-22 00:00:00,12.850632667541504,12.850632667541504,13.299400329589844,30075757,11.760699272155762,10.260368347167969
2021-01-23 00:00:00,11.81845474243164,11.81845474243164,12.845356941223145,22854589,12.845356941223145,10.975866317749023
2021-01-24 00:00:00,12.502232551574707,12.502232551574707,12.529688835144043,22298172,11.822359085083008,11.228840827941895
2021-01-25 00:00:00,17.986114501953125,17.986114501953125,21.110637664794922,71686355,12.514925003051758,12.230839729309082
2021-01-26 00:00:00,23.61321449279785,23.61321449279785,23.61321449279785,60831988,17.981510162353516,15.861581802368164
2021-01-27 00:00:00,22.764820098876953,22.764820098876953,25.564151763916016,56800310,23.59465980529785,20.413681030273438
2021-01-28 00:00:00,28.31407928466797,28.31407928466797,29.812620162963867,41445927,22.7590389251709,21.476877212524414
2021-01-29 00:00:00,27.43474006652832,27.43474006652832,29.935230255126953,38908417,27.817190170288086,24.665542602539062
2021-01-30 00:00:00,28.645103454589844,28.645103454589844,28.645103454589844,36613165,27.44575309753418,24.649717330932617
2021-01-31 00:00:00,34.54210662841797,34.54210662841797,37.622406005859375,63829268,28.64278221130371,28.56593894958496
2021-02-01 00:00:00,38.931278228759766,38.931278228759766,43.72231674194336,68463335,34.540931701660156,33.244693756103516
2021-02-02 00:00:00,43.56439208984375,43.56439208984375,46.26210403442383,37699908,39.18514633178711,36.518035888671875
2021-02-03 00:00:00,48.67872619628906,48.67872619628906,49.69780349731445,50053869,43.557952880859375,41.390438079833984
2021-02-04 00:00:00,62.8692512512207,62.8692512512207,69.01377868652344,104316831,48.64198303222656,48.34584045410156
2021-02-05 00:00:00,66.10074615478516,66.10074615478516,81.50408935546875,178760726,63.04164505004883,62.54745864868164
2021-02-06 00:00:00,66.58560180664062,66.58560180664062,73.61725616455078,137225259,66.06492614746094,56.83216857910156
2021-02-07 00:00:00,62.295074462890625,62.295074462890625,69.05347442626953,88674217,66.58690643310547,54.89628601074219
2021-02-08 00:00:00,83.96327209472656,83.96327209472656,85.72806549072266,106952540,62.282588958740234,58.22199249267578
2021-02-09 00:00:00,78.2332992553711,78.2332992553711,89.50387573242188,100042630,83.85365295410156,77.89497375488281
2021-02-10 00:00:00,80.09180450439453,80.09180450439453,87.14066314697266,107591373,78.34308624267578,74.68228912353516
2021-02-11 00:00:00,79.87763977050781,79.87763977050781,85.69357299804688,61026910,80.16986846923828,78.36605834960938
2021-02-12 00:00:00,72.32640838623047,72.32640838623047,81.68006896972656,82330802,79.76945495605469,70.41969299316406
2021-02-13 00:00:00,68.6679458618164,68.6679458618164,73.83547973632812,71410752,72.33763122558594,61.7960205078125
2021-02-14 00:00:00,66.59306335449219,66.59306335449219,70.05294036865234,55925754,68.52995300292969,63.92720413208008
2021-02-15 00:00:00,65.0615005493164,65.0615005493164,70.89323425292969,77756885,66.63709259033203,56.29861068725586
2021-02-16 00:00:00,59.955360412597656,59.955360412597656,69.22643280029297,47299029,64.9994125366211,57.234764099121094
2021-02-17 00:00:00,59.83160400390625,59.83160400390625,61.47462844848633,36945954,59.935977935791016,56.37605667114258
2021-02-18 00:00:00,56.380462646484375,56.380462646484375,61.67534637451172,43733660,59.81267547607422,56.11320877075195
2021-02-19 00:00:00,55.08272933959961,55.08272933959961,56.47107696533203,78806790,56.3907585144043,48.58624267578125
2021-02-20 00:00:00,61.89318084716797,61.89318084716797,67.49906921386719,99099210,55.090084075927734,53.01442337036133
2021-02-21 00:00:00,60.751060485839844,60.751060485839844,72.38847351074219,84826432,61.69917297363281,59.8570671081543
2021-02-22 00:00:00,53.88472366333008,53.88472366333008,61.595455169677734,73275837,60.85087585449219,49.0849609375
2021-02-23 00:00:00,42.66992950439453,42.66992950439453,53.99460983276367,62129684,53.84007263183594,36.786922454833984
2021-02-24 00:00:00,44.12936019897461,44.12936019897461,48.51593780517578,46435543,42.67658615112305,40.59112548828125
2021-02-25 00:00:00,38.348018646240234,38.348018646240234,46.42161560058594,31624828,44.2188835144043,38.348018646240234
2021-02-26 00:00:00,43.37997055053711,43.37997055053711,47.00461196899414,68369211,38.32530975341797,36.09635543823242
2021-02-27 00:00:00,46.168880462646484,46.168880462646484,49.632564544677734,46710222,43.302978515625,43.149017333984375
2021-02-28 00:00:00,39.631103515625,39.631103515625,46.72138595581055,42155579,46.205482482910156,36.30129623413086
